PL_NAME,SPEC_TYPE,AUTHORS,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE,rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,esi,habitability_category,planet_type,inferred_atmosphere
WASP-17 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2454945.8985,2454945.8985,"AOR = 34203904, date is start time.",38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2454953.3661,2454953.3661,"AOR = 34204160, date is start time.",38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2455315.7132,2455315.7132,"AOR = 34870784, date is start time.",38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Bento et al. 2014,3,ULTRACAM,New Technology Telescope,0.365,0.658,2454558.6853,2454558.6853,,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Mandell et al. 2013,19,Wide Field Camera 3,Hubble Space Telescope satellite,1.128,1.634,2455750.7948,2455750.7948,,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Wood et al. 2011,2,GIRAFFE,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Kueyen (UT2) at Paranal Observatory,0.589,0.5896,,,,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Sing et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.56,4.5,,,,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Sing et al. 2016,25,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.34,0.985,,,,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Sing et al. 2016,12,Wide Field Camera 3,Hubble Space Telescope satellite,1.1319,1.6423,,,,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Sedaghati et al. 2016,41,FORS2,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,0.575,0.795,2457192.698,2457192.698,,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Saba et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.56,4.5,,,Reduced and Fitted Spectral Data Using TLCD-LSTM,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Saba et al. 2022,9,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.385,0.56,2456086.5,2456086.5,Reduced and Fitted Using Iraclis - visit 1,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Saba et al. 2022,9,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.385,0.56,2456366.5,2456366.5,Reduced and Fitted Using Iraclis - visit 2,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-17 b,Transmission,Saba et al. 2022,7,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.57,0.87,2456370.5,2456370.5,Reduced and Fitted Using Iraclis - visit 3,38817.0,WASP-17 b,WASP-17,b,,,TIC 66818296,Gaia DR2 6042793005779654656,Gaia DR3 6042793005779654656,1.0,1.0,1.0,0.0,0.0,Transit,2009.0,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,2010-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,,20.96083,1.87,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,86.63,,,0.0,,1.7,,8.97,,,,,59.2,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6550.0,1.49,2.28,-0.25,[Fe/H],,4.2,,0.98,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,18.66769,345.95969,-7.33863,243.54899,12.5908023,-8.1001,-9.63933,405.908,2.43656,11.826,11.588,10.509,10.319,10.224,,,,,,10.197,10.225,10.093,8.805,11.3803,,11.0261,,2018-04-25,2017-03,2018-04-26,0.0,3.0,2.0,0.0,8.0,25.0,0.0,0.786245229479787,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
